"","1","2","3","4","5","6","7","8","9"
"ENSG00000004838.9",2.3043960969058,0.821696414831704,8.59932339363676,9.60539886532238,5.06320463853146,8.60563133528982,7.81599581939245,7.24964613158121,4.11134136166276
"ENSG00000004846.12",133.202115225199,128.28902194887,113.701804523756,26.2448153548218,21.0219071078991,29.425902912896,45.0864781158955,39.8896032721638,37.3856560218118
"ENSG00000004848.6",0,2.16074716319902,0,1.03601104721546,0.967226582453691,0,1.18278021496259,0,0
"ENSG00000004864.9",2892.81356703951,2940.33113267087,2917.98622238683,3936.76669150186,3927.12976073558,2405.25174162002,3528.54941862175,3821.7697587503,3734.29876823528
"ENSG00000004866.14",716.223262215683,711.013515555626,745.749147616437,854.174382129242,847.392742527408,1082.54055323034,952.43665619622,899.645184684248,888.906259166997
"ENSG00000004897.7",2295.19318228768,2838.88827125981,2966.42980451519,2670.79013140279,2954.64434306564,1747.70878059494,2749.41921171507,2942.80056984862,3120.75322498057
"ENSG00000004939.9",23.1894815027594,19.7286091470703,23.6797856823469,23.7013891453311,32.8463116176765,46.3871076607743,53.8324420147772,42.7487237244717,39.1061249141491
"ENSG00000004948.9",53.445037718437,42.8122548935962,50.9973213198641,27.2395137976023,37.6851121781129,10.3891194900744,12.4951660641662,18.7282174198394,9.60349144903319
"ENSG00000004961.10",518.411580387505,530.246340512977,548.296655753473,834.526365144126,806.747644571898,1230.46228856411,856.747966361339,845.724537164824,779.225419479284
"ENSG00000004975.7",1406.79727300266,1268.36956518026,1317.40260067942,1556.12918872243,1388.33700367065,1212.27833807707,1927.52013849477,1695.15394326609,1775.88835270582
"ENSG00000005001.5",90.2555944942436,60.238159000912,89.3712015113187,67.3788213623053,49.256977441756,166.58063278252,38.0643121886789,31.4517532973837,17.3854943529424
"ENSG00000005007.8",4175.23686425064,4122.61339230838,4111.24749485112,4728.8422537176,4810.98483659745,3927.70671863976,4556.63545143682,4463.23065338084,4354.60264995493
"ENSG00000005020.8",512.731871938418,631.456636572711,588.672043231937,529.522252176835,652.389515139495,322.918416209334,579.497892101578,619.615716471038,601.545955583625
"ENSG00000005022.5",10494.137083336,8723.73972454366,9400.78636473017,11951.5363042777,11332.9257819454,19235.1214081045,15987.6524608588,14143.5870822645,13857.7953414589
"ENSG00000005059.11",280.300552028529,281.174800674674,328.437875101018,268.740736614772,271.332126969443,357.847886018918,657.095248011007,605.757924605852,652.463610261742
"ENSG00000005073.5",90.0016409181118,93.9727847121245,96.3601961560827,83.0477527240283,102.904243347253,151.785293864216,94.3346932058258,121.531184609526,115.569482756888
"ENSG00000005075.11",2704.60270595318,2177.61634382568,2432.26735211986,2256.51901617531,2116.90727831748,6629.49912734267,3258.99329212687,2491.6896382778,2373.95859839245
"ENSG00000005100.8",2029.99754586428,2636.88389578913,2071.28164781137,1890.59394200162,2294.15143855739,950.523201891324,1924.94984214695,2367.00705321306,2366.93246883714
"ENSG00000005102.8",1.19193663124232,0,0,2.81986991055973,0,2.38038826726213,0,1.06046237372472,1.25430295973531
"ENSG00000005108.11",22.8849937898574,42.7718526449328,32.3814681853153,24.3508190324715,27.6297202100138,11.4854990837229,11.4150149795935,23.3085411272429,19.8334595959794
"ENSG00000005156.7",1741.54235654516,1818.82447905937,1770.32791446549,1245.90702575136,1164.8843859207,794.816347203762,1182.10320463434,1333.29694562675,1282.45611183526
"ENSG00000005175.5",949.808621597685,1000.0909719924,980.58259032717,721.062610787332,788.895233522557,715.210716165378,833.313484085673,817.512953602853,887.617413408046
"ENSG00000005187.7",90.2761461959663,77.3157399767654,83.3543457300092,122.496009970354,107.895519364204,75.0005196159743,89.347420712069,98.937026977362,111.016366805188
"ENSG00000005189.15",151.068903876016,99.2030076447062,126.612724585133,83.2899018023888,99.5089183186043,142.345682977866,150.913943863384,166.043401432577,122.784327504683
"ENSG00000005194.10",2252.94687254371,2333.44555811861,2400.22040734182,2913.88656638365,2865.44098782386,4857.16961795236,3277.4708257168,2975.5901669955,2828.92211611046
"ENSG00000005238.15",172.618686853832,144.108746990586,167.299992841044,178.515363879309,200.342469702792,224.798891590749,124.628443237235,105.530386708835,125.023550522388
"ENSG00000005243.5",4.02585048634365,0,2.81238471164886,1.01956413821642,0.927889022618347,0,3.04862704306331,2.64260743662933,1.83634842812057
"ENSG00000005249.8",1147.9385623957,1330.12976481902,1200.00442977709,1447.25918140222,1705.91886496516,632.49341741509,1912.90183874529,1989.87745537393,2035.54195669013
"ENSG00000005302.13",2299.09792838764,2047.2173017492,2190.98976651472,1583.12739614117,1403.80191239195,1371.21262734199,1612.89090315337,1639.18507838103,1623.25411437591
"ENSG00000005339.8",5289.83301041939,7734.51160711104,6836.81194246845,4723.39717001172,5786.24503680691,1663.45051609245,3850.34874558263,4635.99836668006,5123.71687418912
"ENSG00000005379.11",0,0,0.546260599955501,0,1.15127539717765,3.12741450306233,0,0,0
"ENSG00000005381.6",0,0,1.82212687028137,0,0,0,0,0,0
"ENSG00000005421.4",65.5690553926566,52.6343521130469,77.9034305873543,37.7495631544998,35.8894758157893,39.8883521333754,58.192576118481,57.4163489732574,47.0782871797497
"ENSG00000005436.9",483.50661951824,512.544696549681,407.736906932626,659.501662149529,512.795404736905,1096.51516849349,795.727139934743,763.996081866357,770.19810062808
"ENSG00000005448.12",537.2476354067,364.138326426149,414.276014929232,463.942975788435,399.352544731099,1227.47034673449,699.759115895797,564.675376770104,550.27656466527
"ENSG00000005469.7",122.313071722297,132.324203375786,123.731821337931,255.311414187685,249.06375820861,203.553695875797,235.173315913867,273.164982185155,280.92388279741
"ENSG00000005471.11",13.6514977860553,21.1268334858126,33.0599615441526,12.5475069949394,25.8796523918511,10.797848739424,9.6905584755592,13.344569172354,8.48755662080545
"ENSG00000005483.15",2493.72478851836,3542.05814445081,3287.29463043157,3179.71267252402,4185.21855770187,1094.44913484883,1825.23531531173,2628.6958217027,2555.39258055404
"ENSG00000005486.12",1938.85414569369,1567.12299835355,1739.91625756697,1723.42268233957,1568.61003792652,4136.87234145854,1542.08216248226,1390.2740287678,1369.75087877994
"ENSG00000005513.9",116.903975520247,98.9198844133049,112.829833111003,8.14482053089429,17.0144827356258,6.17376765075317,41.5892918650043,36.6340608836477,60.2074121433932
"ENSG00000005700.10",1736.57049369122,2153.67733253901,2025.28422300711,1834.12755480909,2209.54774739606,946.737150617591,1639.58114280174,1855.85185636229,1942.34839608221
"ENSG00000005801.12",794.785518795274,859.405913642281,756.541883066325,722.16838740624,783.783623937632,333.967812870503,539.720380066222,591.333121690988,665.978877994591
"ENSG00000005810.13",2151.22680993811,2231.39153043603,2150.76711405108,2343.42519938087,2445.16277862879,1123.26818652,2307.09040448874,2552.60712113125,2427.65441998809
"ENSG00000005812.6",2284.29979132297,2499.73239368412,2342.7991480781,1431.10419554368,1823.96523417714,632.069247097495,1249.94468119372,1486.00264302472,1563.02093229205
"ENSG00000005844.13",5.12669043093024,11.5922982723894,7.22265437392501,6.43886212687933,10.4434801312112,7.51708115456665,4.5465223812443,1.47750548630756,10.2433488057111
"ENSG00000005882.7",95.9076157968316,96.7589577814121,114.479203161445,115.230053087005,217.434816664574,201.877723245741,160.832034114705,132.087996154617,124.468416338119
"ENSG00000005884.13",1757.78544542988,1829.54201694452,1946.30330159003,1869.66785483777,1707.10716532709,1503.20767773126,1150.71988766418,1178.02203452864,1411.34533849695
"ENSG00000005889.11",1783.40658781555,2749.33409556742,2095.39226959412,1663.19794383738,1889.22305785288,704.871359723145,1389.27553493646,1832.73670363166,1911.08861743091
"ENSG00000005893.11",2916.73942967517,3202.67957772131,3131.20637103695,4044.0278653432,4397.86595866285,2697.98039502852,2443.56707487357,2564.05872812547,2844.59148628037
"ENSG00000005955.8",1502.05246388727,1558.65569721047,1520.92026278975,1793.1189139549,1951.21476383779,1296.12458547652,1572.9281476082,1741.72784944063,1735.47621741604
"ENSG00000005961.13",30.0849269519559,135.733607159678,26.5350255787451,31.820485979907,52.5742679609482,134.083577099495,147.315939023741,58.1255502537627,70.314590236473
"ENSG00000005981.8",13.9657477430732,18.3452452361444,11.8020868425832,3.86051444240954,8.37557798570628,2.69948387548083,12.0972032723518,12.2883179324239,13.7348791374938
"ENSG00000006007.7",2448.78455495619,2339.76633821048,2610.2946619809,2653.99139041596,2480.39976584003,2762.23332500392,2517.61339483894,2381.16818245003,2237.94834392311
"ENSG00000006015.13",1011.96769252642,662.880675461649,766.682474468057,897.221766944273,805.308492644117,3854.61568046199,1280.69832276881,1014.44735641376,913.736974379031
"ENSG00000006016.6",13.779205779695,12.7703053663433,15.2612969912009,8.14703064034054,12.2684757734494,26.9091418218193,12.6734991014569,7.94955542442632,21.6747444073585
"ENSG00000006025.7",513.388441440951,496.800527431819,503.49993158378,907.218180385085,806.850349622589,1539.80166942544,586.388332202061,591.753155096679,564.686291528711
"ENSG00000006042.7",467.400208370109,385.373427841962,438.935104478241,389.197600785093,356.685667759676,517.227883216032,408.33971457841,413.616141101471,386.994497250317
"ENSG00000006047.8",50.2205106537087,36.3206262325899,33.2743226095804,9.19335407204481,4.72590240182994,1.20339457003899,10.315022527225,10.9485202718833,4.53513564929765
"ENSG00000006059.3",0,0,0,0,0,0,0,0,0
"ENSG00000006071.7",0,0,0,0,0,1.09993046367353,0,0,0
"ENSG00000006074.4",0,0,0,0,0,0,0,0.998081388636913,0
"ENSG00000006075.11",0,0,0.905961296409717,0,0,3.37040643135956,2.25453171688575,0,0
"ENSG00000006114.11",1523.6830250629,1646.45555168678,1669.39921618044,1706.96157548902,1627.95342102366,1119.45920038085,1300.33333448908,1539.47279956723,1461.80671577302
"ENSG00000006116.3",8.6569264737443,14.2583967303709,19.1443428829836,0,2.90035180583671,0,5.74731619348782,3.99747409558307,2.74238146374448
"ENSG00000006118.10",5545.98797590339,4588.25863527792,4930.0690263697,6113.34289527151,4853.12448850038,11971.9109383522,6667.48580702244,5796.11777103374,5474.6072793078
"ENSG00000006125.12",4266.31990933405,4754.76362171842,4596.77659222903,5006.00232599895,5457.52799712455,3700.67538180812,4213.61052121103,4722.06786526021,4797.0604589938
"ENSG00000006128.7",0,1.10154185022409,0,0,0,0,0,0,0
"ENSG00000006194.6",1929.99941088706,1896.26878970126,1992.866350903,1999.11605198067,1839.40511163406,1283.87862188659,1365.82795712054,1457.74143740518,1457.94688105682
"ENSG00000006210.6",31.514456123695,40.258434182516,45.1874331880548,60.9212757139503,41.0326251288092,35.274017152544,27.9470773563953,33.3951470312975,35.4490099425357
"ENSG00000006282.15",487.589366600068,378.155354992466,428.402206990119,362.790097156129,324.609971909562,468.547030571463,261.302829577788,233.408976446494,221.763380311597
"ENSG00000006283.13",81.2987053723845,60.7819791068182,77.1511512508245,71.4332828264402,83.1621483178685,72.4069682931722,102.10576475211,63.2831191694799,126.266311202334
"ENSG00000006327.9",13216.1092697751,10496.7723885517,11339.5518861415,3934.15232234655,3467.30576847576,5566.07922518475,4261.20040532233,3612.36556574832,3668.9905766929
"ENSG00000006377.9",0,2.19669577181517,0,0,1.97193194469039,0,1.14288631252732,0,0
"ENSG00000006432.11",643.10631214332,1002.09100504844,810.929258052731,1116.50317665653,1402.78529914645,556.521502875673,747.388776281085,1018.14029560702,1083.88265138094
"ENSG00000006451.3",860.370543999989,861.487116531221,853.111998572322,820.282996210868,874.418380169362,845.763530590926,830.04644501738,823.293036300711,818.629661818065
"ENSG00000006453.9",5949.69119880886,5423.94872461666,5661.27666131737,6637.89650970042,6336.24885964575,8280.06167242884,5435.62186480316,5003.66075639334,5022.37230749506
"ENSG00000006459.6",670.566757255051,917.267095392684,711.564696948249,530.941474304211,643.41842460065,185.81271593247,274.588342943635,411.224262920245,454.636751313625
"ENSG00000006468.9",55.1185361826992,186.694164055682,64.3052038555221,138.579956721081,87.0058055540318,15.8445495052932,86.5889092275368,110.440388088701,162.553024432351
"ENSG00000006530.11",1901.13528893731,2214.92875383141,2057.65418221513,1479.46244999953,1707.63189619263,954.905456247302,2074.42379931733,2247.70427744506,2212.51580624309
"ENSG00000006534.11",140.208931304291,140.805111602707,133.454551915003,96.5762561713016,114.078230599548,170.421040471209,131.911798949816,108.483749546218,123.636092726541
"ENSG00000006555.6",13.2615818885324,20.3752910933594,11.5202206607909,22.8098170812519,25.7370287769882,11.140258022269,6.6300600261353,4.26028153060469,5.57858592280333
"ENSG00000006576.12",326.10658315755,398.319586720813,396.792949961445,267.898059126087,311.980086431346,144.297104352707,350.785656769137,453.902599630946,452.932892151476
"ENSG00000006606.4",6030.85328058023,4490.41617491098,4953.22606401362,6182.287303153,4786.51957549858,19267.4449877359,4677.38129963642,4189.32086248552,3910.18892679327
"ENSG00000006607.9",1068.03107533697,1493.48221760668,1407.18440239228,1647.50574546363,2064.34490105362,792.4905709107,1322.29513119153,1655.18399282227,1811.99649817489
"ENSG00000006611.11",0.86892233628587,1.08691547820384,0,0,0,0,2.27487097516105,0,0
"ENSG00000006625.13",451.227419421059,362.934231833123,357.614055099484,498.612340568973,469.641526664255,798.358343371722,883.342412206985,715.480146263335,687.097414998606
"ENSG00000006634.3",1703.94467630642,1625.79319078315,1594.88069704697,1017.76057442206,953.455517834953,839.200285089162,1497.64012340546,1545.17773313388,1530.33482378306
"ENSG00000006638.7",96.0246055916351,127.352695561041,109.218992856004,143.694652466334,160.193786710003,132.663781101619,94.6511385141845,97.3193654167956,133.735735482126
"ENSG00000006652.9",2268.3501233762,2246.32635122978,2299.31580798096,1088.2503439221,1235.39579941016,853.343762589244,1026.80351322639,999.219819224764,1064.29683196268
"ENSG00000006659.8",0,0,0,0,0,0,0,0,0
"ENSG00000006695.6",551.393911582288,542.33909097761,604.401187057649,430.346310042509,492.324451514407,426.044281571722,371.14065533576,415.81201655282,377.32729335528
"ENSG00000006704.6",502.758260305587,520.54395146874,435.183477457929,611.880995954516,573.89964181508,826.808256438812,601.053555080112,564.5268256583,537.373795819943
"ENSG00000006712.10",3796.9545386147,3115.02536671793,3389.67009400664,2466.74166005804,2319.61008316323,5298.84153211961,3230.11307151711,2663.20128061697,2760.66896787936
"ENSG00000006715.11",672.353774593087,772.801068088712,955.719960146945,877.325073513744,1134.74735327536,437.551661835927,573.60749306715,842.804031064761,816.139898529866
"ENSG00000006740.12",64.0553785018573,40.2962312988262,113.002549647523,44.2936364902001,51.3914268084291,39.0308593658193,33.4523161197718,50.3243612871071,84.309720317957
"ENSG00000006744.14",1430.42714440315,1426.93540404727,1554.78993157629,2658.83025696576,2263.5967669461,3846.37326726283,2824.0995816203,2558.45627133978,2455.25814866516
"ENSG00000006747.10",8.02441364667706,10.2059659569783,10.9561245098312,8.18954693146809,7.11849066164338,1.89467703434722,12.5648724258918,9.21998777203576,8.54904326131222
"ENSG00000006756.11",142.260577695672,148.604070546801,152.177833895485,258.582563614462,273.239161096401,207.12366164991,113.106692690142,98.1325656871426,120.607059715611
"ENSG00000006757.7",81.0029071817144,94.1926787549618,145.524362355175,36.0433505493092,56.6471524378678,77.6664387832093,51.8927421744753,36.7034552596425,45.9216895232283
"ENSG00000006788.8",0.859583219691311,1.09511493626984,2.72422251486972,0,0,0,0,0,0
"ENSG00000006831.9",3784.92966865633,3770.80480192326,3789.62457681637,3305.88908132805,3338.07028373133,2506.70746355845,3583.37944529829,3557.20696743565,3682.50894810237
"ENSG00000006837.7",113.973456251883,115.605182114821,139.177887224932,74.3188925033219,67.458817354161,109.343266579456,79.3227046703518,61.0576541168208,42.1718831080709
"ENSG00000007001.8",0,0,0,0,0,0,1.14494116726913,0,0
"ENSG00000007038.6",1.41666105569958,3.5109304397515,0.723647534544449,2.4120425801168,4.54506561396458,0,2.13539727402616,0,1.16754462603945
"ENSG00000007047.10",2791.72495807916,2657.23715368203,2698.94138414705,1753.74790881062,1670.54100687177,1777.17671552039,1681.49989661862,1662.24014740488,1495.94233201322
"ENSG00000007062.7",6402.11057184561,6691.21390761777,6368.3324529439,3503.21632129738,3697.69180549785,2932.20557635605,3849.79804045998,4179.3848086054,4196.72498892875
"ENSG00000007080.6",1804.08066673258,1253.41723582641,1361.64004019372,1658.71206616533,1450.04000000701,5295.68476660661,1993.07146115135,1725.60430403675,1531.53745899175
"ENSG00000007129.13",2.38425351306814,0.821273298265079,0.94703889092895,0,0.885352697532137,1.67685005279231,7.45580464329772,1.84924096666034,0
"ENSG00000007168.8",3910.39720373001,3903.58600305789,3796.35029189237,3959.56343928541,4115.21875382742,3059.97954580091,3758.01634462308,4177.39963809254,3949.97041504116
"ENSG00000007171.12",5.16255577028276,8.74033857149199,5.45489481681833,0,1.92191738540237,3.41469028802362,1.14412882334941,2.98235589037101,1.818148810238
"ENSG00000007174.13",0,0,0,0,0,2.40484883332016,0,0,0.41928342131463
"ENSG00000007202.10",6047.09252719203,7767.2783887957,7045.16467669257,7432.51257559273,8921.0334345487,4452.61494490248,7029.47133541171,7943.28592483338,8225.89824858181
"ENSG00000007216.10",6.75734592567853,4.74215882079599,2.96680631918144,0.898350014350878,0,1.23008935233089,0,0,0
"ENSG00000007237.14",0,1.2181369808912,0,2.30010594991249,0,3.27015789279181,2.55190606144406,1.107751301548,4.05584814537021
"ENSG00000007255.6",1205.89648952527,962.012817761296,952.002994956492,999.135443601713,861.791484655548,3554.62560527827,946.800914985955,802.410769178547,762.459497749059
"ENSG00000007264.9",3.99197033788479,0,0,0,1.43268012990141,2.87404755006164,2.07371749428363,1.65528539646738,3.07258692860741
"ENSG00000007306.10",247.447179414242,267.136455067157,257.356957331355,553.508650728133,620.473816643819,400.663956910534,382.301921689117,353.249499278915,410.949394119279
"ENSG00000007312.8",0.866348541470787,0,0.906007964719831,2.05421008361852,0,0,0,0,0.912902529041667
"ENSG00000007314.7",1.71692286753534,2.18709710687092,5.45699809979221,0,0.961686337037124,1.13540241748823,0,0,0.907278164256503
"ENSG00000007341.14",216.201977195481,223.690945845583,230.645738395724,236.367032484786,289.900291181497,241.899020340982,160.070282074203,251.37943377174,231.605216757063
"ENSG00000007350.12",14.241230165561,32.3353856911811,12.3130945422196,7.00914631910066,16.518655065923,4.92615454848833,5.14694612275801,3.00829349677896,2.664790673549
"ENSG00000007372.16",297.256636499216,258.106224927686,342.281884372001,391.333868326916,231.821589352812,202.984085048539,398.518259952651,511.716983871245,563.23297957387
"ENSG00000007376.3",2308.77883409791,1880.57168951173,2102.65935310477,1448.82393901806,1200.08045822406,3003.79485492592,1759.90265831719,1257.12985554355,1396.57833516138
