"","1","2","3","4","5","6","7","8","9"
"ENSG00000003756.12",1665.21656110307,1763.7182847572,1773.06739945959,1860.20539119307,1760.17205879293,1853.14110483799,1598.9656715806,1731.64645398688,1538.68562347516
"ENSG00000003987.9",80.8501261960447,85.5676988921667,57.7062944188488,66.3770056553583,51.2394524778642,48.9870173207418,37.3583289328079,52.1245189830633,66.8378529362818
"ENSG00000003989.12",6751.25071723902,6404.00302794726,6997.49726323107,6893.14280392555,6637.78623062273,5242.05053046655,4300.21319328543,2747.95660300007,4823.99634014251
"ENSG00000004059.6",3862.20920208852,3891.89330964067,3851.14569669287,4281.35828029172,4259.06009288914,5230.70161731341,4722.74129329192,5751.40811201553,4239.02398442183
"ENSG00000004139.9",67.4579329862018,96.4957434055767,132.409227332912,62.3195866911738,56.3154790354646,76.6291866139376,38.9200430560257,31.3295450367297,29.8194046832957
"ENSG00000004142.7",4188.47986728704,4233.67876883064,4143.20282957912,3499.07298512832,3634.1155880848,3905.15804351057,3989.30102386858,4615.45002664703,3709.80053090834
"ENSG00000004399.8",807.465329189498,814.977883256655,678.234949350815,1151.17945793078,877.551399229344,917.867218138376,501.918015934112,581.528057251408,657.283052992851
"ENSG00000004455.12",4297.35956718383,4300.87480936643,4283.76418862731,4197.6126005904,4488.55573188348,4682.47206157238,4731.00568038216,5108.07763146048,5200.66298195769
"ENSG00000004468.8",28.5379527877922,10.2982955170368,14.312966119391,8.43588184103345,9.28429753375234,6.31799164664073,8.3099417953964,16.2981434279203,10.4131879042214
"ENSG00000004478.5",2419.63520224959,2387.50858390668,2378.90224687955,4655.5951967933,4779.87527943998,4891.09241006901,5229.57561498748,6266.56929665954,5116.74114100075
"ENSG00000004487.11",5305.829636766,5562.80753658613,5392.35953573947,6549.64052628994,6535.2806346321,6991.45554557491,8682.08750177185,9421.78127151036,8496.04343187593
"ENSG00000004534.10",1727.86081152441,1841.33179996346,1917.35566006108,1181.35004968295,1203.93349193165,1419.1653663187,1207.20503669516,1473.44827035898,1179.99138773153
"ENSG00000004660.10",83.1179913306574,73.4471939763007,83.6812837271462,154.404423224761,166.833110350558,134.337330269984,178.27062790047,204.997841964365,189.280155679026
"ENSG00000004700.11",1011.85167937537,833.992963312872,984.90261975397,1452.75710174927,1310.71953641829,1262.29633448533,1532.89994474993,1145.34530933893,1744.8998916003
"ENSG00000004766.11",603.341224259008,572.897450186338,599.053613379909,884.599279623625,859.49790821812,755.538925762142,659.230696595571,516.46410305753,769.598081250534
"ENSG00000004776.7",4.01119492121296,11.5010771503548,5.04626691875455,17.909132825304,4.87167315023092,14.9361472544565,12.9003672629779,4.60333917961195,5.6594936929093
"ENSG00000004777.14",359.224232515961,362.871487045748,310.741067712589,274.240564285387,305.798082119038,331.3160757827,586.272865365155,509.26540548693,388.600063101465
"ENSG00000004779.5",1457.25799612145,1532.44590559084,1574.46596921401,2453.65625383692,2458.21149297227,2589.24741980658,3264.26762515289,3664.92574003878,3155.65785914413
"ENSG00000004799.7",71.9472619981574,49.6955724553359,60.9211912122019,180.737071869331,210.072363335374,135.54659146033,68.3459075600288,79.8257046597437,107.987087381776
"ENSG00000004809.9",0,0,0,0.982581219201377,0,0,0.98393147473481,0,0
"ENSG00000004838.9",5.79407598806003,5.4685084535791,5.42450839767053,6.80064028353575,4.86976688926346,19.5203271632186,22.8062466356468,13.7291224874249,8.44875909153847
"ENSG00000004846.12",278.382638135012,240.345756114814,210.420128565054,57.5721796515404,55.0791991088085,32.9073618259992,35.6611414551502,30.3687836096649,42.1175789899424
"ENSG00000004848.6",0,3.05505044359662,4.55183292980426,3.48484268947466,0,3.79228240547349,1.13018676945407,0,0
"ENSG00000004864.9",3273.75080701838,3339.90870531739,3140.90329612116,4036.8514678129,4276.79714802231,3811.34396635145,4574.95588965166,4216.52967491021,4625.62431446002
"ENSG00000004866.14",744.115101922105,739.740907894228,740.909949085228,877.358005566718,964.06418661073,833.306751667792,898.028571598842,973.439838359692,898.754904359796
"ENSG00000004897.7",2745.24804014932,3234.91389143299,3111.23814413394,3247.75240005076,2951.76034011274,2416.14060117736,3358.93871956289,2722.97724990333,3226.28255009078
"ENSG00000004939.9",27.4227329501749,26.2515952268585,25.2736491683216,22.4360957387706,32.0699592077201,31.4739542489912,47.1442127600038,52.8134940984007,62.781883149484
"ENSG00000004948.9",43.4669522281835,42.6782691385982,47.504438172462,27.1340122894482,28.118875265343,23.0760326129538,3.54079997539388,11.4270414258858,21.6428999508217
"ENSG00000004961.10",632.748710097799,606.386210117788,662.592997797105,821.67879246251,855.678461540341,937.157315934305,953.297294435751,1028.43868556394,897.258367629695
"ENSG00000004975.7",1436.35611861188,1393.66460326218,1482.31345978115,1669.42635237486,1603.19762491589,1837.56035848434,1847.23665539648,2085.41841852804,1954.35949561034
"ENSG00000005001.5",84.7358739972936,107.711765367937,97.9529181332667,88.2219385690435,88.1601082220045,103.142612962677,15.498348043102,18.7098000320202,32.4337258647079
"ENSG00000005007.8",4695.36454012003,4726.61284045017,4653.30771214378,5049.82870059491,4881.04330293917,5147.63178084276,4476.67378191725,4535.57333983874,4268.61184097476
"ENSG00000005020.8",460.479008825196,451.395970760009,453.436042004372,575.860935789933,572.026699988918,469.756910430417,558.959681981372,466.789819602314,569.028317429668
"ENSG00000005022.5",8674.91308755368,8823.52932970116,8705.13243354026,11642.1684196982,11900.8153316355,12957.8699254936,14284.307600182,16031.371387848,13722.5690806897
"ENSG00000005059.11",248.621503186634,242.680123223157,222.507599421872,203.662063677349,276.884655207348,253.09216096206,587.801934377602,568.090604281162,503.903113167381
"ENSG00000005073.5",118.530416552234,126.091811398489,131.525711038236,95.0473892578841,87.4780031581743,66.5029817859728,133.286306484414,152.579301450811,115.809546238887
"ENSG00000005075.11",2210.04897992167,2163.7978922428,2225.13186220025,2133.95749051313,2168.16323260228,2524.06896782617,2476.8297188336,2873.87985618946,2281.45699426377
"ENSG00000005100.8",3806.20151860204,3561.49180265221,3626.37394713764,2575.02057960293,2628.22078236492,2362.50724914688,2883.03955165167,2303.62559946824,2965.18753365822
"ENSG00000005102.8",0,0.6099925299837,3.76124125753191,1.41991126152298,0,0.759114082371699,6.17606251776778,4.36011285657365,3.6190429603869
"ENSG00000005108.11",13.3429436120803,19.5502467560976,33.6927197163849,34.1920729217202,29.7738968875331,22.8750099039006,23.5531397691827,26.2565098397609,26.6423872005404
"ENSG00000005156.7",1999.21936664843,2038.53848040836,2234.62073865831,1264.55606302873,1027.20443134827,1002.24923993924,1380.25354987007,1152.18613688354,1320.21438074775
"ENSG00000005175.5",964.187457827559,953.772796482622,900.927601753073,835.235124131953,864.644475121806,767.54591642985,923.029166806844,818.023700798764,929.142586442932
"ENSG00000005187.7",57.401158307132,51.2175516905489,74.171048909783,219.018422244012,174.043390702846,114.123525043034,146.699040353808,69.9142474406953,65.7161538732992
"ENSG00000005189.15",150.62877439919,92.559092608822,132.13110890393,123.515206437375,86.9392025233583,107.395387921067,76.4088950030855,115.633637054308,105.542760606799
"ENSG00000005194.10",2745.25245706547,2434.9217063414,2740.59111999743,3153.47551771517,3129.1778766965,3370.90894962552,3530.46343650136,4100.49459092503,3203.23894617514
"ENSG00000005238.15",117.317582771707,100.847496444763,124.669366741161,133.949343908971,153.389413031626,168.408150535111,92.8682806595625,121.825732039439,100.632579008039
"ENSG00000005243.5",3.84974329732856,2.16177867272453,0,0,0.905185734131687,0,0,0,0
"ENSG00000005249.8",1695.15397778995,1755.26023326804,1604.80389411153,2100.64081209396,2130.87115010396,2006.69162538898,2188.44207146292,1805.22185546188,2527.04934707994
"ENSG00000005302.13",2535.99913677987,2392.36173782796,2568.60973329827,1575.20145897999,1744.06118131986,1647.78655148944,1647.8118625242,1912.40395866663,1758.03310802474
"ENSG00000005339.8",8025.19716274262,7918.95713097768,7739.39831880099,5906.38522482559,5481.65870744378,5190.31731119992,4140.9432194777,3470.78567243924,4589.02339375172
"ENSG00000005379.11",0.627116487053873,1.43390720649799,0,0,0,2.30312304415862,2.69252043992887,1.90565097477148,0
"ENSG00000005381.6",0,0,1.14873007803458,0,0,1.25480162238312,0,1.03591089721885,0
"ENSG00000005421.4",35.1056556262039,23.7593683536719,32.0941056239606,52.3491762378072,22.116376287092,18.8741240185345,53.2109164421484,53.5041983837728,62.7402439711294
"ENSG00000005436.9",669.375497118787,510.451679682903,749.052222427811,854.459292233357,561.456358472169,708.612618141553,731.624322928044,771.84944446142,729.942084636457
"ENSG00000005448.12",573.124512247888,592.454424905853,534.063034293991,680.897989231912,569.108226842288,696.715244188695,818.686329496021,1073.85957821972,730.528999651425
"ENSG00000005469.7",183.938080989156,213.217014728341,196.834406086474,250.497606667308,267.792324727453,235.941783834049,314.653167023025,298.413278200505,355.920167583746
"ENSG00000005471.11",9.64259038520048,18.8498905271573,9.43926916340481,5.96060859178492,3.1735489495848,6.33704088185995,16.6947072084292,11.1944707380688,10.3850863033167
"ENSG00000005483.15",4270.16452777047,3951.0491416729,4359.23856249471,4762.34516112549,4660.06223150024,3740.25739475713,2886.43945992667,2169.65746997886,3325.9124105337
"ENSG00000005486.12",1472.44990827944,1521.92738011282,1465.05539411581,1547.98486714646,1573.47768191343,1871.82280329899,1420.03194290489,1569.88606068189,1216.93352946176
"ENSG00000005513.9",21.8898475857874,25.176089605755,20.4282089543582,10.4303246649476,22.8727440965745,3.76710169492311,26.9686125758137,37.1978269049551,8.72123542690311
"ENSG00000005700.10",2729.56923141248,2537.0496160658,2560.6365295736,2494.08167653966,2702.00376206297,2001.45449727451,2464.76027087577,1798.00541001637,2686.12181552421
"ENSG00000005801.12",840.978879870095,844.337586713343,884.343922168396,901.143058464595,738.770427835504,616.593514366236,545.841078317896,564.421494952639,643.898598599301
"ENSG00000005810.13",3396.43509433824,3371.81796220521,3519.77513625525,2970.47364763933,3137.36942847352,2773.70498441173,3606.32997898946,3506.27539885748,3788.04436632249
"ENSG00000005812.6",2410.585524729,2262.89992686524,2254.24714933799,1697.65081942026,1617.90066173387,1729.69302032613,1414.26794051845,1086.1997401964,1533.65710290801
"ENSG00000005844.13",16.4552031743555,10.0478577578674,9.33413091429857,5.09911171477033,12.208160223207,9.38849859432516,39.8137164529364,7.65554040311124,2.4448296262111
"ENSG00000005882.7",106.320994204456,106.001668394585,138.608065936213,105.810205818922,273.120531517358,158.327911981223,229.255584227205,403.485378062518,248.453061537525
"ENSG00000005884.13",1403.25046809998,1493.11533225216,1539.35399034244,1677.14235746882,1613.90477144396,1803.45332452044,1035.24804074514,957.022471060161,1097.7681113809
"ENSG00000005889.11",2824.03641705773,2302.79701957988,2445.21735638936,2174.745563899,2051.53902259781,1395.02650051231,1372.94133258092,1274.94990704345,1913.53243644681
"ENSG00000005893.11",3776.74201429684,3901.65555500944,3852.50890006541,4990.59373649653,5055.15542802094,4624.2042765357,3185.80623879571,2729.96754399625,3362.88900285314
"ENSG00000005955.8",1525.68613091119,1748.40026782224,1495.9877018168,2083.34197430219,1985.50583648493,1858.5684740923,1603.74456657316,1608.7319979902,1617.24388534444
"ENSG00000005961.13",26.6072400106276,30.8966067523037,78.1784364789537,237.268674553385,48.5340165314492,21.590728721238,64.3964671434019,69.8262136101958,113.452443716511
"ENSG00000005981.8",12.4459875993691,9.72807283642148,16.1505355872591,9.06682704213903,9.95212829853325,6.30694016827639,6.9490445764813,4.41984428185843,12.7530239442129
"ENSG00000006007.7",2925.50102441261,2931.92887049459,3142.44148870419,3041.33490572517,3246.84204298322,3263.87783672242,2685.18680911685,2618.7004457463,2603.06614011763
"ENSG00000006015.13",690.553445936753,786.063328461133,787.431943310027,692.176053790635,641.065713113994,752.461247783675,935.426721039545,1125.25081774435,855.408823239654
"ENSG00000006016.6",13.2936266564184,11.4951248659217,13.6648720811694,16.5443399807726,10.3589525081596,17.533141828715,12.3517281432612,27.4815213349093,15.3017415059198
"ENSG00000006025.7",476.427318273492,492.042361128419,430.376558767357,878.482005756689,769.736117023769,1022.16639527691,543.908800716984,690.286207601675,472.132708295026
"ENSG00000006042.7",412.67760206261,447.864985733875,434.752498511518,433.347399781798,501.026674507471,560.434010782417,454.028360198448,519.453515636208,478.467198377701
"ENSG00000006047.8",24.1247760013453,38.9075129149072,29.3520338706249,12.0506967655068,14.2330883141627,12.3538697800291,21.0499583643385,17.6185806087765,16.284707704686
"ENSG00000006059.3",0,0,0,0,0,0,0,0,0
"ENSG00000006071.7",0,0,0,0,0,0,0,0,0
"ENSG00000006074.4",0,0,0,0,0,0,0,0,0
"ENSG00000006075.11",0,0,1.14430976414021,0,0,0,0,0,4.42918046045986
"ENSG00000006114.11",1546.61969469848,1429.82238765001,1518.48569215338,1656.08047377481,1633.6760806909,1284.29004358797,1515.66717685563,1191.80396505637,1660.16083413455
"ENSG00000006116.3",7.83407311074959,2.32404312058849,4.58919625000875,0,0,1.26127051101778,2.24790948042679,0,2.2070823024001
"ENSG00000006118.10",6366.23465873442,6867.03670148958,6634.87660376614,6514.10174932491,6724.04752614114,8367.79936619481,7609.8667434452,8728.90328073233,6626.26262035184
"ENSG00000006125.12",4337.43501998192,4245.58884721711,4380.53528358088,5724.10907767491,5823.01895672152,4964.76633053556,4871.37318927535,4480.66233360703,5160.37179994119
"ENSG00000006128.7",0.799070811864788,0,1.15737771854194,0,0,1.23024166115869,0,0,0
"ENSG00000006194.6",2037.04869990337,2088.84378062311,2139.47439870766,2334.546822013,2197.64975966468,2394.60837838748,1394.17162551449,1583.28425536219,1387.29809720016
"ENSG00000006210.6",27.5267188178335,19.1645008931495,51.1122317317093,48.0599713652857,58.9377926543781,49.5733318447199,21.370991138046,40.9054618940621,26.9285221217693
"ENSG00000006282.15",279.898073341191,331.210237216011,309.190059096138,219.516169405794,223.312889176916,241.899321323717,171.289996299923,210.55515734006,167.505304045061
"ENSG00000006283.13",83.7913145910716,46.502209419777,45.2624452929556,193.530738991994,92.4023814853397,172.010218231752,110.728438479514,132.779371381239,143.745123518687
"ENSG00000006327.9",5875.39433448941,5906.52927479938,5398.36057704637,4828.06254820894,5062.86283192089,5818.58897905346,4898.92321699199,5489.22661785067,4546.79970144233
"ENSG00000006377.9",0,0.886421210726586,0,1.42992891103461,1.15756074012598,2.10057039402827,0,4.64408959399956,0
"ENSG00000006432.11",1010.6308311807,1018.78378660359,1001.39604945524,1574.23783862859,1531.19268154607,1169.38296393565,1154.81933798859,915.166140201053,1307.56873694705
"ENSG00000006451.3",852.703156750531,753.172893037336,843.92115915662,1005.70835789285,1038.06189882165,1029.87076727377,1000.75483070467,932.066496277418,938.002416020922
"ENSG00000006453.9",5166.3907821781,5290.16979605671,5246.01443974296,6123.54495324983,6363.36311200396,6705.72181865048,4873.15909872257,5169.91968557951,4558.06359639103
"ENSG00000006459.6",989.834041265015,870.407653304571,905.430118701398,635.810785712308,591.576638085669,504.380580773212,417.46689168578,228.97365922415,401.940056685028
"ENSG00000006468.9",69.5696036586708,79.2359157843783,63.365431060303,47.3266829530694,39.7622613360747,26.7363205851209,62.1664468751184,60.433769005085,210.316650446373
"ENSG00000006530.11",2419.35493964339,2299.56918867686,2342.94727906248,1896.01543035463,1983.69108626758,1875.18030574767,2490.86893276639,2312.30031874175,2548.44057640343
"ENSG00000006534.11",79.2982950108368,110.241829331932,99.307942024751,94.7730647755918,80.4037215928703,96.4066024217264,71.7642967932252,74.5695135794174,90.8168593136642
"ENSG00000006555.6",15.1272506450057,6.8244845069048,4.30098054878549,15.1203045607096,9.42956861123191,9.30208767278269,2.54917188604628,7.19060991624443,7.62701674705767
"ENSG00000006576.12",441.398454741388,405.945516623666,402.792104695186,310.827683077404,316.857507231399,255.876490842442,467.742608963,379.489143764593,622.072256296872
"ENSG00000006606.4",2172.45817956158,2257.33341128361,2317.24217760589,2352.80526757623,2183.29965235995,2345.98119279611,966.693847751242,1201.3468077213,855.049823274574
"ENSG00000006607.9",1474.90970989773,1410.23972364293,1599.57551228019,2072.60261771267,2203.66106553776,1538.6786938552,1855.43861891102,1565.58953184317,2431.74155250091
"ENSG00000006611.11",0,0.783017960798156,1.11587723980254,0,1.04252577916762,2.54548856915888,0,0,0
"ENSG00000006625.13",503.420788201129,491.571204996619,512.849937943387,556.21464412807,554.922852826963,578.464402707931,958.000938263723,856.757413625485,906.061899582809
"ENSG00000006634.3",1895.12426334209,1747.66170068495,1908.80010833796,1097.15121970535,1161.21749329477,1049.91532749058,1470.27502524194,1575.67118445851,1645.15442271721
"ENSG00000006638.7",138.550772388187,172.885755450036,173.966878680073,170.965579928578,154.808089208176,153.993695129341,115.883616459384,109.192270462487,123.883932139918
"ENSG00000006652.9",2244.98190921554,2258.61612195607,2222.45828236476,1267.65128663991,1191.05748680794,1122.8526374975,891.309562484929,880.384563565504,885.017718479657
"ENSG00000006659.8",0,0,0,0,0,0,0,0,0
"ENSG00000006695.6",658.993145010976,696.881182789757,657.996137045686,540.147318018428,538.749103134051,516.751788255152,531.068312821992,498.186961973898,612.713392049408
"ENSG00000006704.6",625.847030124965,665.746134379772,673.409043087787,612.062217025984,594.169112670644,658.483913337232,752.283812765059,674.65113796801,744.392390294771
"ENSG00000006712.10",3183.93563366772,3131.75625675882,3113.94222756348,2640.71002944467,2821.49858649515,2940.65649948435,2763.34173214376,3325.25587511268,2435.57697292042
"ENSG00000006715.11",1153.3389619993,1122.75074197202,1139.58773412885,987.214176035477,858.702486946717,729.801023202712,878.399046221259,568.525290333688,990.53112166575
"ENSG00000006740.12",105.559836543444,93.6287520366364,64.0473820737685,66.0070954998342,67.8871932114139,60.6746548693989,96.1230100406191,122.448792393109,102.558019044133
"ENSG00000006744.14",1544.03306774165,1720.55105732254,1594.84116837296,2755.46270300084,2589.94649630817,2942.82996994541,2942.95833583465,3274.31523190377,2748.40698217871
"ENSG00000006747.10",21.282357987037,19.2888181654772,23.3465143686215,8.83127313356432,3.2085428952749,10.9338869300078,10.5788492150362,6.42157413274465,11.3786431443162
"ENSG00000006756.11",146.838899647404,147.328973233264,154.474294237834,217.91338283736,275.729985556116,253.992250395958,71.3316550725066,111.942966909089,145.407790956722
"ENSG00000006757.7",106.833641814395,104.611575243638,105.601681843062,51.4983269512714,88.6660351578434,63.7642771766292,44.5719264488427,29.7514724805581,30.388563649056
"ENSG00000006788.8",7.05009744795323,5.41910509059619,1.14740618903037,0,1.03311337634243,1.26546801270984,0,0,3.31137007140477
"ENSG00000006831.9",3990.08605611269,3900.32188812617,3821.04082689196,3600.31505830784,3735.10632632757,3433.69296818799,3620.6035061891,3557.96337367152,3589.3620060753
"ENSG00000006837.7",109.033483911319,135.322804495129,123.90652602689,87.3040818946345,86.0913825570789,97.7773617420277,69.2077043079824,69.6092697950004,70.7395266715074
"ENSG00000007001.8",0,0,0,0,0,0,1.12398290626938,0,0
"ENSG00000007038.6",2.71948616729992,4.67553494941739,0,0.762088824729034,0.891598414772612,0,0,0,0
"ENSG00000007047.10",2663.23125584009,2575.56595688355,2529.95789050729,1804.7295701786,1878.66883698562,1949.99153096183,2017.07014685547,1809.84113878168,1647.14027484849
"ENSG00000007062.7",11412.4874241454,10995.6516886433,11247.0125491369,5472.70387234051,5247.75207754978,4883.27044645838,5788.27867152258,5388.33686506832,6351.04743334781
"ENSG00000007080.6",1530.61608884214,1653.16829452458,1522.77022325554,1793.37290850218,1831.12117306851,2212.48776874175,2066.50892195164,2488.99610063957,1867.60656288819
"ENSG00000007129.13",5.00242111570155,3.56198000723282,2.51169843984651,4.42740955966559,0,2.29357939449146,2.84892929167023,0,2.0261894582374
"ENSG00000007168.8",3633.51813120698,3504.0903059545,3667.81876091389,3848.73167001876,4093.22697921742,3654.50502169719,3818.63660659901,3260.13535497033,3553.41891485615
"ENSG00000007171.12",7.0444602191653,5.40815093638141,4.59590126009358,7.77276026549438,6.19644869082176,3.7704325233819,4.4900729044712,3.10967586327047,0
"ENSG00000007174.13",0,0,0,0,0,0,0,0,0
"ENSG00000007202.10",8930.67523372157,8330.11380127309,9099.61670008754,9160.27437613462,9785.29647659543,8483.48554517629,8449.46593562986,7476.99385839976,9096.72392351911
"ENSG00000007216.10",4.01857465543765,1.65810754617114,4.91229430131935,0,4.41478626497853,5.33308705148237,2.39045468886892,0,3.52881715984158
"ENSG00000007237.14",0.809795591641524,0,0,0.892387096202833,1.06881245168652,5.14177310680636,1.1622182232793,1.07189897832505,2.28028769593874
"ENSG00000007255.6",1138.28829467223,1175.45127791465,1041.95251137719,979.665574644056,930.286889327169,1369.90737520508,742.675858292856,892.380849887023,726.317227495504
"ENSG00000007264.9",0,6.22057541677268,0,1.37421342957878,0.440182466445179,0,12.6623858142235,0.938198202469568,3.53911002595635
"ENSG00000007306.10",648.292103172776,650.383131324333,612.456211745697,2046.51000322287,2035.20808354832,1924.06252934121,1309.02158398908,1174.53381691793,1477.4581143193
"ENSG00000007312.8",0.783864996003121,0,0,0,2.05594726648639,1.25208155755312,0,1.03742248679702,1.1148834020257
"ENSG00000007314.7",15.6666575174818,6.17313818266804,3.44967426493479,0.86278010135996,5.17232856350609,10.0589222974554,3.36715704878113,1.03644645207869,2.20416509916783
"ENSG00000007341.14",231.984785239708,237.097428693733,249.859174553004,270.778872001215,273.532017133368,326.039559032014,274.689143218628,183.73699436887,244.482324850958
"ENSG00000007350.12",17.3793832870419,15.9784572417453,24.8671966423054,3.68367232973326,10.0073826071452,8.64305476421417,2.22910557869925,4.56410387399774,3.92496953455727
"ENSG00000007372.16",378.497054694251,350.59557646386,269.404286374945,303.773070825357,335.142269438017,277.421926347117,431.016584676433,285.228395814814,368.402625492233
